Name,price,type,bairro,address,url,latitude,longitude,tipo_novo
Santa Catarina,45,Brasileira,Liberdade,"Rua da Glória, 52, Liberdade, São Paulo 10000",https://www.zomato.com/pt/sao-paulo-sp/santa-catarina-liberdade-centro,-23.5534805556,-46.6342583333,Brasileira
Danny,40,Brasileira,Liberdade,"Rua Conde do Pinhal, 98, Liberdade, São Paulo 10000",https://www.zomato.com/pt/sao-paulo-sp/danny-liberdade-centro,-23.5529555556,-46.6335722222,Brasileira
Lucia Bolos,30,Brasileira,Liberdade,"Rua João de Carvalho, 38, Liberdade, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/lucia-bolos-liberdade-centro,-23.5540000000,-46.6302222222,Brasileira
Fabiana Lanchonete,25,Brasileira,Liberdade,"Rua Do Glicério, 242, Liberdade, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/fabiana-lanchonete-liberdade,-23.5546861111,-46.6279138889,Brasileira
Itapura,35,Brasileira,Liberdade,"Rua do Glicério, 58, Liberdade, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/itapura-liberdade-centro,-23.5524333333,-46.6273722222,Brasileira
Mac Temaki Sushi,60,"Sushi, Japonesa",Vila Mariana,"Multi Shopping Vila Mariana - Piso Superior, Rua Pelotas, 83, Vila Mariana, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/mac-temaki-sushi-vila-mariana,-23.5820000000,-46.6438333333,Japonesa
La Belle,40,Brasileira,Vila Mariana,"Rua Vergueiro, 1929, Vila Mariana, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/la-belle-vila-mariana-zona-sul,-23.5790000000,-46.6396666667,Brasileira
Divino Sabor,30,Brasileira,Liberdade,"Rua Siqueira Campos, 341, Liberdade, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/divino-sabor-liberdade-centro,-23.5640000000,-46.6358333333,Brasileira
Self-Service,40,"Brasileira, Chinesa",Liberdade,"Rua Barão de Iguape, 59, Liberdade, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/self-service-liberdade-centro,-23.5583333333,-46.6365000000,Brasileira
Bar do Bruno,20,Comida de bar,Liberdade,"Rua Bueno de Andrade, 83, Liberdade, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/bar-do-bruno-liberdade-centro,-23.5608333333,-46.6310000000,Comida de bar
Thaina's Bar,25,Comida de bar,Liberdade,"Rua do Glicério, 850, Liberdade, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/thainas-bar-liberdade-centro,-23.5595000000,-46.6310000000,Comida de bar
SJ Restaurante,35,Brasileira,Liberdade,"Avenida Liberdade, 957, Liberdade, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/sj-restaurante-liberdade-centro,-23.5610000000,-46.6386666667,Brasileira
Ki Chic,40,Brasileira,Liberdade,"Rua Barão de Iguape, Liberdade, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/ki-chic-liberdade-centro,-23.5585000000,-46.6368333333,Brasileira
Fagundes,20,"Brasileira, Pastelaria",Liberdade,"Rua Fagundes, 428, Liberdade, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/fagundes-liberdade-centro,-23.5593333333,-46.6368333333,Brasileira
Sala 26,30,Brasileira,Liberdade,"Rua Pandiá Calógeras, 37, Liberdade, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/sala-26-liberdade,-23.5643333333,-46.6346666667,Brasileira
Bar e Lanches Ibitida,35,Brasileira,Liberdade,"Rua Tamandaré, Liberdade, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/bar-e-lanches-ibitida-liberdade-centro,-23.5656666667,-46.6365000000,Brasileira
Lamiask,80,Japonesa,Liberdade,"Rua Galvão Bueno, 466, Liberdade, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/lamiask-liberdade,-23.5596666667,-46.6350000000,Japonesa
Monte Fuji,30,"Japonesa, Brasileira",Liberdade,"Rua São Joaquim, 257, Liberdade, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/monte-fuji-liberdade,-23.5616666667,-46.6361666667,Japonesa
Bar do Arlindo,40,Brasileira,Liberdade,"Rua Bueno de Andrade, 1200, Liberdade, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/bar-do-arlindo-liberdade-centro,-23.5620000000,-46.6316666667,Brasileira
Sabor da Liberdade,40,Brasileira,Liberdade,"Avenida Liberdade, Liberdade, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/sabor-da-liberdade-liberdade-centro,-23.5571666667,-46.6363333333,Brasileira
Deguster,30,Brasileira,Liberdade,"Rua Barão de Iguape, 167, Liberdade, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/deguster-liberdade-centro,-23.5583333333,-46.6353333333,Brasileira
Pinguim,40,Brasileira,Liberdade,"Rua Bueno de Andrade, 345, Liberdade, São Paulo 01526000",https://www.zomato.com/pt/sao-paulo-sp/pinguim-liberdade-centro,-23.5633333333,-46.6315000000,Brasileira
Bar do Junio,20,"Comida de bar, Brasileira",Liberdade,"Rua do Glicério, 694, Liberdade, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/bar-do-junio-liberdade-centro,-23.5583333333,-46.6305000000,Comida de bar
Lanchonete Alta,40,Brasileira,Bom Retiro,"Rua Anhaia, 945, Bom Retiro, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/lanchonete-alta-bom-retiro-centro,-23.5223388889,-46.6462083333,Brasileira
Cambuci,15,Brasileira,Cambuci,"Rua Lavapés, 264, Cambuci, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/cambuci-cambuci-centro,-23.5608333333,-46.6236666667,Brasileira
Caldeirão de Barro,50,"Brasileira, Mineira",Santo Amaro,"Rua Antonio das Chagas, 741, Santo Amaro, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/caldeirao-de-barro-santo-amaro-zona-sul,-23.6311666667,-46.7006666667,Brasileira
Ranieri Bar e Lanches,75,Brasileira,Tatuapé,"Rua Platina, 1391, Tatuapé, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/ranieri-bar-e-lanches-tatuap%C3%A9-zona-leste,-23.5390000000,-46.5618333333,Brasileira
Rancho Grill,30,Brasileira,Vila Prudente,"Rua Giestas, 838, Vila Prudente, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/rancho-grill-vila-prudente-zona-leste,-23.5963333333,-46.5720000000,Brasileira
Amigos Lanches,45,Brasileira,Casa Verde,"Rua Domingos Fasolari, 72, Casa Verde, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/amigos-lanches-casa-verde-zona-norte,-23.5136138889,-46.6541277778,Brasileira
Chizuko Teshima,80,"Brasileira, Japonesa",Liberdade,"Rua Galvão Bueno, 57, Liberdade, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/teshima-liberdade-centro,-23.5560000000,-46.6353333333,Japonesa
Churrascaria Nova Liberdade,70,Brasileira,Liberdade,"Rua Américo de Campos, 38, Liberdade, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/churrascaria-nova-liberdade-liberdade-centro,-23.5571666667,-46.6356666667,Brasileira
Modelo Doceria e Restaurante,35,Sobremesa,Mooca,"Rua Padre Raposo, 77, Mooca, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/modelo-doceria-e-restaurante-mooca-zona-leste,-23.5578333333,-46.5995000000,Sobremesa
Coffee Bean,25,Pastelaria,Vila Mariana,"Rua Pelotas, 98, Vila Mariana, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/coffee-bean-vila-mariana-zona-sul,-23.5815000000,-46.6438333333,Pastelaria
Raimundo,25,Fast food,Liberdade,"Rua Barão de Iguapé, 850, Liberdade, São Paulo 10000",https://www.zomato.com/pt/sao-paulo-sp/raimundo-liberdade-centro,-23.5580000000,-46.6285000000,Fast food
Fafá,60,Brasileira,Vila Mariana,"Rua Cubatão, 687, Paraíso, Vila Mariana, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/fafa-vila-mariana-zona-sul,-23.5780000000,-46.6428333333,Brasileira
Café da Vila,20,Pastelaria,Vila Mariana,"Multi Shopping Vila Mariana - Térreo, Rua Pelotas, 83, Vila Mariana, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/cafe-da-vila-vila-mariana-zona-sul,-23.5815000000,-46.6436666667,Pastelaria
Sabor do Picuí,45,Brasileira,Vila Mariana,"Rua Apeninos, 1005, Paraíso, Vila Mariana, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/sabor-do-picui-vila-mariana-zona-sul,-23.5763333333,-46.6395000000,Brasileira
Okuyama,60,Japonesa,Liberdade,"Rua da Glória, 553, Liberdade, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/okuyama-liberdade-centro,-23.5581666667,-46.6340000000,Japonesa
O Sucesso,30,Brasileira,Liberdade,"Rua Barão de Iguape, 288, Liberdade, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/o-sucesso-liberdade-centro,-23.5581666667,-46.6341666667,Brasileira
Recanto do Paraíso,45,Brasileira,Vila Mariana,"Praça Rodrigues de Abreu, 220, Vila Mariana, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/recanto-do-paraiso-vila-mariana-zona-sul,-23.5750000000,-46.6420000000,Brasileira
Falcon,25,"Brasileira, Comida de bar",Liberdade,"Rua da Glória, 590, Liberdade, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/falcon-liberdade-centro,-23.5585000000,-46.6341666667,Comida de bar
Tigre da Glória,30,"Padaria, Brasileira",Liberdade,"Rua da Glória, 673, Liberdade, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/tigre-da-gloria-liberdade-centro,-23.5591020000,-46.6336960000,Padaria
Quatiere Della Pasta,65,Italiana,Vila Mariana,"Rua Cubatão, 714, Paraíso, Vila Mariana, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/quatiere-della-pasta-vila-mariana-zona-sul,-23.5756666667,-46.6405000000,Italiana
Kiriris,40,Brasileira,Liberdade,"Rua Barão de Iguape, 303, Liberdade, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/kiriris-liberdade-centro,-23.5583333333,-46.6341666667,Brasileira
Narija,110,Japonesa,Liberdade,"Rua São Paulo, 128, Liberdade, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/narija-liberdade-centro,-23.5569480000,-46.6316440000,Japonesa
Citrus,20,"Pastelaria, Brasileira",Liberdade,"Rua Galvão Bueno, Liberdade, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/citrus-liberdade-centro,-23.5613333333,-46.6348333333,Brasileira
Femir,40,Brasileira,Vila Mariana,"Rua Tomás Carvalhal, 162, Paraíso, Vila Mariana, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/femir-vila-mariana-zona-sul,-23.5756666667,-46.6430000000,Brasileira
Condessa,30,Brasileira,Liberdade,"Rua da Glória, 768, Liberdade, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/condessa-liberdade-centro,-23.5600580000,-46.6328460000,Brasileira
Stella,35,Brasileira,Vila Mariana,"Rua Estilo, 21, Paraíso, Vila Mariana, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/stella-vila-mariana,-23.5773333333,-46.6411666667,Brasileira
Maria Joaquina,30,Brasileira,Liberdade,"Palácio do Trabalhador, Subsolo, Rua Galvão Bueno, 782, Liberdade, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/maria-joaquina-liberdade-centro,-23.5625000000,-46.6348333333,Brasileira
O Porão,40,Brasileira,Liberdade,"Alameda Nothmann, 383, Liberdade, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/o-porao-liberdade-centro,-23.5318333333,-46.6450000000,Brasileira
Buteku's,40,Brasileira,Liberdade,"Rua Pires da Mota, 472, Aclimação, Liberdade, São Paulo 10000",https://www.zomato.com/pt/sao-paulo-sp/butekus-liberdade-centro,-23.5668333333,-46.6331666667,Brasileira
1010,70,"Padaria, Brasileira",Vila Mariana,"Rua Cubatão, 1010, Vila Mariana, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/1010-vila-mariana-zona-sul,-23.5810000000,-46.6415000000,Padaria
Pastel Suki,15,"Fast food, Brasileira",Liberdade,"Rua Galvão Bueno, 676, Liberdade, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/pastel-suki-liberdade,-23.5613333333,-46.6346666667,Brasileira
Yi Pin Xuan,50,"Brasileira, Chinesa",Liberdade,"Rua da Glória, 424, Liberdade, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/yi-pin-xuan-liberdade-centro,-23.5571550000,-46.6341420000,Brasileira
Nova Vida Paraíso,35,Brasileira,Liberdade,"Conjunto Castro Alves, Rua Vergueiro, 894, Liberdade, São Paulo 10000",https://www.zomato.com/pt/sao-paulo-sp/nova-vida-paraiso-liberdade-centro,-23.5665000000,-46.6393333333,Brasileira
Nova Estação,40,Brasileira,Vila Mariana,"Rua José Antonio Coelho, 25, Vila Mariana, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/nova-estacao-vila-mariana-zona-sul,-23.5788333333,-46.6413333333,Brasileira
Samuray,80,Japonesa,Vila Mariana,"Rua Bernardino de Campos, 307, Paraíso, Vila Mariana, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/samuray-vila-mariana-zona-sul,-23.5736666667,-46.6420000000,Japonesa
Bar do Baixinho,35,Brasileira,Liberdade,"Rua Barão de Iguapé, 845, Liberdade, São Paulo 10000",https://www.zomato.com/pt/sao-paulo-sp/bar-do-baixinho-liberdade-centro,-23.5580000000,-46.6286666667,Brasileira
Nassar Killo Grill,45,Brasileira,Vila Mariana,"Rua Domingos de Morais, 238 L1, Vila Mariana, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/nassar-killo-grill-vila-mariana-zona-sul,-23.5760000000,-46.6405000000,Brasileira
Zen,40,"Brasileira, Comida saudável",Vila Mariana,"Rua Domingos de Morais, 237, Vila Mariana, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/zen-vila-mariana-zona-sul,-23.5796666667,-46.6405000000,Brasileira
Express Cafe,15,"Brasileira, Fast food",Liberdade,"Rua Vergueiro, 801, Liberdade, São Paulo 10000",https://www.zomato.com/pt/sao-paulo-sp/express-cafe-liberdade-centro,-23.5691666667,-46.6398333333,Brasileira
Capri,40,Brasileira,Vila Mariana,"Rua Domingos de Morais, 348, Vila Mariana, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/capri-vila-mariana-zona-sul,-23.5798333333,-46.6391666667,Brasileira
Bar e Lanches da Mai,40,Brasileira,Vila Mariana,"Rua José Antonio Coelho, 31, Vila Mariana, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/bar-e-lanches-da-mai-vila-mariana-zona-sul,-23.5788333333,-46.6413333333,Brasileira
Bar do Jorge,30,Brasileira,Liberdade,"Rua do Glicério, 305, Liberdade, São Paulo 10000",https://www.zomato.com/pt/sao-paulo-sp/bar-do-jorge-liberdade-centro,-23.5580000000,-46.6285000000,Brasileira
Casa do Hamburguer,30,"Americana, Fast food",Vila Mariana,"Rua Tamoio, 22, Vila Mariana, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/casa-do-hamburguer-vila-mariana-zona-sul,-23.5796666667,-46.6405000000,Americana
Paradiso,60,Pizza,Liberdade,"Rua Apeninos, 438, Aclimação, Liberdade, São Paulo 10000",https://www.zomato.com/pt/sao-paulo-sp/paradiso-liberdade-centro,-23.5735000000,-46.6383333333,Pizza
Limoeiro,40,Brasileira,Liberdade,"Rua Vergueiro, 883, Campos Elíseos, Liberdade, São Paulo 10000",https://www.zomato.com/pt/sao-paulo-sp/limoeiro-liberdade-centro,-23.5700000000,-46.6396666667,Brasileira
Bar do Ademir,30,Brasileira,Liberdade,"Rua Bueno de Andrade, 382, Liberdade, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/bar-do-ademir-liberdade-centro,-23.5633333333,-46.6315000000,Brasileira
Bar e Café Triângulo,35,Brasileira,Liberdade,"Rua Tamandaré, 55, Liberdade, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/bar-e-cafe-triangulo-liberdade-centro,-23.5603333333,-46.6315000000,Brasileira
Cities,45,Brasileira,Liberdade,"Rua Conselheiro Furtado, 1204, Liberdade, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/cities-liberdade-centro,-23.5638333333,-46.6328333333,Brasileira
Parada Da vergueiro,45,Brasileira,Liberdade,"Rua vergueiro, 907, Liberdade, São Paulo 10000",https://www.zomato.com/pt/sao-paulo-sp/parada-da-vergueiro-liberdade-centro,-23.5698333333,-46.6405000000,Brasileira
João Julião,40,Brasileira,Liberdade,"Rua Vergueiro, 789, Liberdade, São Paulo 10000",https://www.zomato.com/pt/sao-paulo-sp/joao-juliao-liberdade-centro,-23.5691666667,-46.6396666667,Brasileira
Terapia do Café,60,"Brasileira, Pastelaria",Moema,"Alameda dos Maracatins, 924, Moema, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/terapia-do-cafe-moema-zona-sul,-23.6086666667,-46.6621666667,Brasileira
Bar da Esquina,25,Brasileira,Liberdade,"Rua do Glicério, 389, Liberdade, São Paulo 10000",https://www.zomato.com/pt/sao-paulo-sp/bar-da-esquina-liberdade-centro,-23.5600000000,-46.6308333333,Brasileira
Recanto do Sabor,40,Brasileira,Liberdade,"Condomínio Conjunto Castro Alves, Rua Vergueiro, 493, Liberdade, São Paulo 10000",https://www.zomato.com/pt/sao-paulo-sp/recanto-do-sabor-liberdade,-23.5660000000,-46.6400000000,Brasileira
Ed's,20,Brasileira,Liberdade,"Rua Taguá, 27, Liberdade, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/eds-liberdade,-23.5596666667,-46.6365000000,Brasileira
Nakamura,20,"Japonesa, Brasileira",Liberdade,"Rua Galvão Bueno, 377, Liberdade, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/nakamura-liberdade,-23.5591666667,-46.6350000000,Japonesa
401 Lanches,30,Brasileira,Liberdade,"Rua Galvão Bueno, 401, Liberdade, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/401-lanches-liberdade,-23.5591666667,-46.6351666667,Brasileira
Bar do Cabelo,20,Brasileira,Liberdade,"Rua Taguá, 51, Liberdade, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/bar-do-cabelo-liberdade-centro,-23.5598333333,-46.6365000000,Brasileira
Nova Paraíso,75,Brasileira,Vila Mariana,"Rua Apeninos, 1048, Paraíso, Vila Mariana, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/nova-paraiso-vila-mariana-zona-sul,-23.5751666667,-46.6375000000,Brasileira
Central de São Joaquim,40,"Padaria, Brasileira",Liberdade,"Rua Condessa de São Joaquim, Liberdade, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/central-de-sao-joaquim-liberdade-centro,-23.5576666667,-46.6401666667,Padaria
Panificadora e Confeitaria San Martin,25,Brasileira,Lapa,"Rua Marcelina, 307, Lapa, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/panificadora-e-confeitaria-san-martin-lapa-zona-oeste,-23.5303333333,-46.6953333333,Brasileira
Lanchonete Jr.,30,Brasileira,Liberdade,"Rua Siqueira Campos, 238, Liberdade, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/lanchonete-jr-liberdade-centro,-23.5635000000,-46.6368333333,Brasileira
Nova Vergueiro,40,Brasileira,Liberdade,"Avenida Liberdade, 14, Liberdade, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/nova-vergueiro-liberdade-centro,-23.5625000000,-46.6396666667,Brasileira
Armazém Brasil,40,Brasileira,Lapa,"Rua Antônio Raposo, 278, Lapa, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/armazem-brasil-lapa-zona-oeste,-23.5208333333,-46.7075000000,Brasileira
Jefferson,15,Brasileira,Liberdade,"Rua Siqueira Campos, s/n, Liberdade, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/jefferson-liberdade,-23.5638333333,-46.6365000000,Brasileira
Filho do Vento,40,Brasileira,Liberdade,"Rua Conselheiro Furtado, 371, Liberdade, São Palo 10000",https://www.zomato.com/pt/sao-paulo-sp/filho-do-vento-liberdade-centro,-23.5562111111,-46.6330944444,Brasileira
Laramie,40,Brasileira,Liberdade,"Rua Conselheiro Furtado, 340, Liberdade, São Paulo 10000",https://www.zomato.com/pt/sao-paulo-sp/laramie-liberdade-centro,-23.5558750000,-46.6330750000,Brasileira
Mama Sissi,35,Brasileira,Liberdade,"Rua da Glória, 224, Liberdade, São Paulo 10000",https://www.zomato.com/pt/sao-paulo-sp/mama-sissi-liberdade-centro,-23.5551361111,-46.6339555556,Brasileira
Milk Shake Mix Sorvetes,20,Sobremesa,Tucuruvi,"Shopping Metrô Tucuruvi - Térreo, Avenida Doutor Antonio Maria Laet, 566, Tucuruvi, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/milk-shake-mix-sorvetes-tucuruvi,-23.4800750000,-46.6030805556,Sobremesa
D'Guste,30,Brasileira,Jabaquara,"Avenida do Café, 27, Vila Guarani, Jabaquara, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/dguste-jabaquara-zona-sul,-23.6366666667,-46.6405000000,Brasileira
Terraço Juscelino,50,"Brasileira, Internacional",Itaim Bibi,"Avenida Presidente Juscelino Kubitschek, 201, Itaim Bibi, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/terra%C3%A7o-juscelino-itaim-bibi,-23.5861666667,-46.6726666667,Internacional
Los Tacos,50,Mexicana,Itaim Bibi,"Rua João Cachoeira, 899, Itaim Bibi, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/mexican-food-itaim-bibi,-23.5878333333,-46.6775000000,Mexicana
Flor do R.N.,35,Brasileira,Itaim Bibi,"Avenida Santo Amaro, 1456, Vila Olímpia, Itaim Bibi, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/flor-do-rn-itaim-bibi-zona-oeste,-23.5973333333,-46.6736666667,Brasileira
Docemotivo,75,"Brasileira, Italiana",Itaim Bibi,"Rua Iaiá, 173, Itaim Bibi, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/docemotivo-itaim-bibi,-23.5870000000,-46.6790000000,Italiana
Iaiá Café,50,Brasileira,Itaim Bibi,"Rua Iaiá, 28, Itaim Bibi, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/iaia-cafe-itaim-bibi-zona-oeste,-23.5865000000,-46.6775000000,Brasileira
Maria Alice,30,Brasileira,Itaim Bibi,"Rua Álvaro Rodrigues, 36, Brooklin Novo, Itaim Bibi, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/maria-alice-itaim-bibi-zona-oeste,-23.6225000000,-46.6860000000,Brasileira
Villa Nova,25,Brasileira,Itaim Bibi,"Rua Joaquim Floriano, 971, Itaim Bibi, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/nova-itaim-itaim-bibi,-23.5860000000,-46.6793333333,Brasileira
Deck Bar Itaim,55,Brasileira,Itaim Bibi,"Spazio JK, Rua Minas de Prata, 1726, Itaim Bibi, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/k-deck-itaim-bibi,-23.5913333333,-46.6861666667,Brasileira
Kitchen,80,Brasileira,Itaim Bibi,"Shopping JK Iguatemi - Piso 3, Avenida Presidente Juscelino Kubitschek, 2041, Vila Olímpia, Itaim Bibi, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/kitchen-itaim-bibi,-23.5915000000,-46.6903333333,Brasileira
Kanzen,110,Japonesa,Itaim Bibi,"Rua do Rócio, 217, Vila Olímpia, Itaim Bibi, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/kanzen-1-itaim-bibi-zona-oeste,-23.5938333333,-46.6860000000,Japonesa
